suggestion_id;category;name;size;sweetness_pct;ice_pct;temperature;toppings;dairy;price_vnd;calories_kcal;caffeine_level;vegan;lactose_free;time_of_day;weather_tag;mood_tag;season;tags;rating_pred;created_at;description_vn
3819;Soda;Soda cam;M;100;0;Lạnh;Trân châu đen;Sữa yến mạch;34000;217;Thấp;TRUE;TRUE;Sáng;Bình thường;Giải khát;Xuân;trái_cây;4.32;10/11/2025 12:26;Soda cam, size M, 100% đường, 0% đá. Phù hợp bình thường • Giải khát.
3820;Cà phê;Cappuccino;M;0;0;Lạnh;Pudding trứng;Sữa tươi;36000;92;Cao;FALSE;FALSE;Sáng;Bình thường;Năng lượng;Đông;cafein_cao;3.86;10/11/2025 12:26;Cappuccino, size M, 0% đường, 0% đá. Phù hợp bình thường • Năng lượng.
3821;Cà phê;Mocha;L;0;100;Nóng;;Không sữa;35000;64;Cao;TRUE;TRUE;Tối;Mưa;Tập trung;Thu;cafein_cao;4.27;10/11/2025 12:26;Mocha, size L, 0% đường, 100% đá. Phù hợp mưa • Tập trung.
3822;Trà trái cây;Trà tắc tươi;M;70;0;Nóng;;Sữa đậu nành;30000;145;Trung bình;TRUE;TRUE;Trưa;Se lạnh;Năng lượng;Thu;trái_cây;4.6;10/11/2025 12:26;Trà tắc tươi, size M, 70% đường, 0% đá. Phù hợp se lạnh • Năng lượng.
3823;Đá xay;Cookies đá xay;L;30;30;Lạnh;;Sữa tươi;50000;368;Thấp;FALSE;FALSE;Chiều;Se lạnh;Thư giãn;Xuân;;3.42;10/11/2025 12:26;Cookies đá xay, size L, 30% đường, 30% đá. Phù hợp se lạnh • Thư giãn.
3824;Cà phê;Mocha;S;100;70;Nóng;Thạch đào;Sữa không lactose;31000;138;Cao;FALSE;TRUE;Chiều;Nắng nóng;Tập trung;Thu;cafein_cao;4.66;10/11/2025 12:26;Mocha, size S, 100% đường, 70% đá. Phù hợp nắng nóng • Tập trung.
3825;Cà phê;Mocha;L;30;0;Lạnh;Pudding trứng;Sữa hạnh nhân;41000;95;Cao;FALSE;TRUE;Tối;Mưa;Năng lượng;Xuân;cafein_cao;4.15;10/11/2025 12:26;Mocha, size L, 30% đường, 0% đá. Phù hợp mưa • Năng lượng.
3826;Soda;Soda táo;L;30;100;Lạnh;;Không sữa;33000;128;Thấp;TRUE;TRUE;Tối;Bình thường;Tập trung;Đông;trái_cây;4.08;10/11/2025 12:26;Soda táo, size L, 30% đường, 100% đá. Phù hợp bình thường • Tập trung.
3827;Trà sữa;Trà sữa đào kem cheese;S;70;30;Nóng;;Sữa không lactose;38000;351;Trung bình;FALSE;TRUE;Tối;Se lạnh;Tập trung;Đông;kem_cheese, trái_cây;4.34;10/11/2025 12:26;Trà sữa đào kem cheese, size S, 70% đường, 30% đá. Phù hợp se lạnh • Tập trung.
3828;Trà sữa;Trà sữa xoài phô mai;S;0;0;Lạnh;Trân châu hoàng kim, Thạch đào;Không sữa;35000;270;Thấp;TRUE;TRUE;Trưa;Nắng nóng;Năng lượng;Xuân;trái_cây;3.78;10/11/2025 12:26;Trà sữa xoài phô mai, size S, 0% đường, 0% đá. Phù hợp nắng nóng • Năng lượng.
3829;Trà sữa;Trà sữa cam sả phô mai;M;100;30;Lạnh;;Sữa đậu nành;37000;351;Thấp;TRUE;TRUE;Trưa;Bình thường;Giải khát;Hạ;trái_cây;3.8;10/11/2025 12:26;Trà sữa cam sả phô mai, size M, 100% đường, 30% đá. Phù hợp bình thường • Giải khát.
3830;Trà trái cây;Trà tắc lạnh;M;100;50;Nóng;Trân châu hoàng kim;Sữa yến mạch;33000;186;Thấp;TRUE;TRUE;Trưa;Bình thường;Năng lượng;Đông;trái_cây;3.86;10/11/2025 12:26;Trà tắc lạnh, size M, 100% đường, 50% đá. Phù hợp bình thường • Năng lượng.
3831;Trà sữa;Trà sữa chanh dây kem trứng;L;0;100;Lạnh;Bánh flan;Sữa tươi;45000;299;Thấp;FALSE;FALSE;Trưa;Mưa;Giải khát;Thu;trái_cây;4.03;10/11/2025 12:26;Trà sữa chanh dây kem trứng, size L, 0% đường, 100% đá. Phù hợp mưa • Giải khát.
3832;Sữa chua;Sữa chua nha đam;M;100;70;Lạnh;;Sữa đậu nành;35000;297;Thấp;TRUE;TRUE;Tối;Nắng nóng;Giải khát;Hạ;;4.49;10/11/2025 12:26;Sữa chua nha đam, size M, 100% đường, 70% đá. Phù hợp nắng nóng • Giải khát.
3833;Đá xay;Xoài đá xay;M;0;100;Lạnh;Kem cheese, Thạch phô mai;Sữa yến mạch;57000;374;Thấp;FALSE;FALSE;Tối;Se lạnh;Giải khát;Thu;trái_cây;4.66;10/11/2025 12:26;Xoài đá xay, size M, 0% đường, 100% đá. Phù hợp se lạnh • Giải khát.
3834;Đá xay;Cà phê dừa đá xay;M;50;100;Lạnh;Hạnh nhân lát, Thạch phô mai;Sữa đậu nành;51000;468;Thấp;FALSE;FALSE;Tối;Mưa;Tập trung;Xuân;;4.75;10/11/2025 12:26;Cà phê dừa đá xay, size M, 50% đường, 100% đá. Phù hợp mưa • Tập trung.
3835;Cà phê;Cà phê sữa đá;L;70;100;Lạnh;;Sữa đậu nành;38000;97;Cao;TRUE;TRUE;Trưa;Bình thường;Thư giãn;Hạ;cafein_cao;4.25;10/11/2025 12:26;Cà phê sữa đá, size L, 70% đường, 100% đá. Phù hợp bình thường • Thư giãn.
3836;Cà phê;Latte;L;30;70;Nóng;Kem cheese;Sữa không lactose;47000;105;Cao;FALSE;FALSE;Tối;Nắng nóng;Giải khát;Hạ;cafein_cao;4.37;10/11/2025 12:26;Latte, size L, 30% đường, 70% đá. Phù hợp nắng nóng • Giải khát.
3837;Sữa chua;Sữa chua dâu;M;70;0;Nóng;;Sữa đậu nành;35000;267;Thấp;TRUE;TRUE;Trưa;Mưa;Tập trung;Hạ;trái_cây;3.73;10/11/2025 12:26;Sữa chua dâu, size M, 70% đường, 0% đá. Phù hợp mưa • Tập trung.
3838;Soda;Soda kiwi;M;70;100;Lạnh;Trân châu sợi;Không sữa;31000;173;Thấp;TRUE;TRUE;Trưa;Mưa;Năng lượng;Thu;trái_cây;4.57;10/11/2025 12:26;Soda kiwi, size M, 70% đường, 100% đá. Phù hợp mưa • Năng lượng.
3839;Đá xay;Cà phê dừa đá xay;M;30;0;Lạnh;Dừa khô;Sữa tươi;48000;423;Thấp;FALSE;FALSE;Tối;Nắng nóng;Giải khát;Xuân;;4.65;10/11/2025 12:26;Cà phê dừa đá xay, size M, 30% đường, 0% đá. Phù hợp nắng nóng • Giải khát.
3840;Soda;Soda cam;L;0;70;Lạnh;;Không sữa;33000;112;Thấp;TRUE;TRUE;Chiều;Se lạnh;Thư giãn;Thu;trái_cây;3.84;10/11/2025 12:26;Soda cam, size L, 0% đường, 70% đá. Phù hợp se lạnh • Thư giãn.
3841;Trà sữa;Trà sữa sen kem trứng;M;100;50;Nóng;Trân châu hoàng kim;Sữa đậu nành;40000;403;Trung bình;TRUE;TRUE;Trưa;Se lạnh;Năng lượng;Đông;trái_cây;3.76;10/11/2025 12:26;Trà sữa sen kem trứng, size M, 100% đường, 50% đá. Phù hợp se lạnh • Năng lượng.
3842;Trà trái cây;Trà đào cam sả;L;50;0;Nóng;Trân châu sợi, Kem cheese;Sữa đậu nành;47000;175;Thấp;FALSE;FALSE;Chiều;Nắng nóng;Giải khát;Hạ;trái_cây;4.24;10/11/2025 12:26;Trà đào cam sả, size L, 50% đường, 0% đá. Phù hợp nắng nóng • Giải khát.
3843;Đá xay;Matcha đá xay;S;30;30;Lạnh;Sương sáo, Kem cheese;Sữa đậu nành;52000;430;Trung bình;FALSE;FALSE;Tối;Nắng nóng;Tập trung;Xuân;matcha;4.17;10/11/2025 12:26;Matcha đá xay, size S, 30% đường, 30% đá. Phù hợp nắng nóng • Tập trung.
3844;Trà sữa;Trà sữa chanh dây;M;100;100;Lạnh;Trân châu đen, Hạnh nhân lát;Sữa tươi;43000;507;Thấp;FALSE;FALSE;Trưa;Mưa;Tập trung;Hạ;trái_cây;3.56;10/11/2025 12:26;Trà sữa chanh dây, size M, 100% đường, 100% đá. Phù hợp mưa • Tập trung.
3845;Sữa chua;Sữa chua thạch trái cây;M;0;50;Lạnh;;Sữa yến mạch;35000;198;Thấp;TRUE;TRUE;Tối;Nắng nóng;Tập trung;Đông;;3.76;10/11/2025 12:26;Sữa chua thạch trái cây, size M, 0% đường, 50% đá. Phù hợp nắng nóng • Tập trung.
3846;Trà sữa;Trà sữa xoài;L;50;50;Nóng;;Không sữa;39000;260;Thấp;TRUE;TRUE;Trưa;Se lạnh;Năng lượng;Xuân;trái_cây;4.02;10/11/2025 12:26;Trà sữa xoài, size L, 50% đường, 50% đá. Phù hợp se lạnh • Năng lượng.
3847;Cà phê;Cà phê cốt dừa;M;50;70;Nóng;;Sữa đậu nành;33000;90;Cao;TRUE;TRUE;Trưa;Bình thường;Thư giãn;Hạ;cafein_cao;4.17;10/11/2025 12:26;Cà phê cốt dừa, size M, 50% đường, 70% đá. Phù hợp bình thường • Thư giãn.
3848;Soda;Soda kiwi;M;50;0;Lạnh;;Sữa yến mạch;31000;157;Thấp;TRUE;TRUE;Chiều;Mưa;Năng lượng;Hạ;trái_cây;4.75;10/11/2025 12:26;Soda kiwi, size M, 50% đường, 0% đá. Phù hợp mưa • Năng lượng.
3849;Cà phê;Cold brew cam sả;S;100;0;Nóng;;Sữa hạnh nhân;28000;108;Cao;TRUE;TRUE;Chiều;Bình thường;Tập trung;Đông;trái_cây, cafein_cao;4.38;10/11/2025 12:26;Cold brew cam sả, size S, 100% đường, 0% đá. Phù hợp bình thường • Tập trung.
3850;Sữa chua;Sữa chua nha đam;L;70;70;Lạnh;Thạch đào, Thạch nha đam;Không sữa;43000;308;Thấp;TRUE;TRUE;Chiều;Se lạnh;Thư giãn;Thu;;4.82;10/11/2025 12:26;Sữa chua nha đam, size L, 70% đường, 70% đá. Phù hợp se lạnh • Thư giãn.
3851;Cà phê;Mocha;L;50;100;Lạnh;Sương sáo;Không sữa;38000;92;Cao;TRUE;TRUE;Chiều;Nắng nóng;Tập trung;Thu;cafein_cao;3.69;10/11/2025 12:26;Mocha, size L, 50% đường, 100% đá. Phù hợp nắng nóng • Tập trung.
3852;Cà phê;Cà phê cốt dừa;L;100;50;Lạnh;Kem cheese, Thạch đào;Sữa yến mạch;50000;140;Cao;FALSE;FALSE;Trưa;Se lạnh;Giải khát;Thu;cafein_cao;3.55;10/11/2025 12:26;Cà phê cốt dừa, size L, 100% đường, 50% đá. Phù hợp se lạnh • Giải khát.
3853;Trà trái cây;Trà chanh dây;S;0;50;Lạnh;Kem cheese, Thạch nha đam;Sữa tươi;37000;156;Trung bình;FALSE;FALSE;Tối;Nắng nóng;Tập trung;Hạ;trái_cây;4.37;10/11/2025 12:26;Trà chanh dây, size S, 0% đường, 50% đá. Phù hợp nắng nóng • Tập trung.
3854;Cà phê;Cà phê sữa đá;L;0;70;Lạnh;;Sữa đậu nành;38000;72;Cao;TRUE;TRUE;Trưa;Mưa;Giải khát;Hạ;cafein_cao;3.88;10/11/2025 12:26;Cà phê sữa đá, size L, 0% đường, 70% đá. Phù hợp mưa • Giải khát.
3855;Trà trái cây;Trà táo;M;70;0;Lạnh;Bánh flan, Pudding trứng;Sữa yến mạch;36000;189;Thấp;FALSE;FALSE;Trưa;Mưa;Tập trung;Xuân;trái_cây;4.04;10/11/2025 12:26;Trà táo, size M, 70% đường, 0% đá. Phù hợp mưa • Tập trung.
3856;Trà trái cây;Trà chanh dây;M;50;50;Lạnh;Bánh flan;Không sữa;30000;138;Trung bình;FALSE;FALSE;Tối;Bình thường;Tập trung;Đông;trái_cây;3.41;10/11/2025 12:26;Trà chanh dây, size M, 50% đường, 50% đá. Phù hợp bình thường • Tập trung.
3857;Sữa chua;Sữa chua việt quất;S;30;100;Lạnh;;Sữa yến mạch;30000;227;Thấp;TRUE;TRUE;Sáng;Mưa;Thư giãn;Thu;;3.71;10/11/2025 12:26;Sữa chua việt quất, size S, 30% đường, 100% đá. Phù hợp mưa • Thư giãn.
3858;Cà phê;Cà phê muối;M;30;100;Nóng;Thạch phô mai, Thạch nha đam;Sữa không lactose;39000;119;Cao;FALSE;FALSE;Sáng;Se lạnh;Tập trung;Thu;cafein_cao;3.56;10/11/2025 12:26;Cà phê muối, size M, 30% đường, 100% đá. Phù hợp se lạnh • Tập trung.
3859;Đá xay;Dâu đá xay;M;70;100;Lạnh;;Sữa tươi;45000;432;Thấp;FALSE;FALSE;Sáng;Mưa;Năng lượng;Thu;trái_cây;3.98;10/11/2025 12:26;Dâu đá xay, size M, 70% đường, 100% đá. Phù hợp mưa • Năng lượng.
3860;Trà trái cây;Trà chanh dây lạnh;S;70;0;Lạnh;Trân châu sợi;Sữa yến mạch;28000;167;Trung bình;TRUE;TRUE;Trưa;Mưa;Thư giãn;Hạ;trái_cây;4.76;10/11/2025 12:26;Trà chanh dây lạnh, size S, 70% đường, 0% đá. Phù hợp mưa • Thư giãn.
3861;Trà trái cây;Trà nhãn sen;S;100;30;Nóng;Trân châu hoàng kim;Sữa tươi;28000;206;Trung bình;FALSE;FALSE;Chiều;Nắng nóng;Năng lượng;Thu;trái_cây;4.9;10/11/2025 12:26;Trà nhãn sen, size S, 100% đường, 30% đá. Phù hợp nắng nóng • Năng lượng.
3862;Sữa chua;Sữa chua nha đam;L;100;50;Nóng;;Không sữa;37000;264;Thấp;TRUE;TRUE;Chiều;Se lạnh;Giải khát;Thu;;4.44;10/11/2025 12:26;Sữa chua nha đam, size L, 100% đường, 50% đá. Phù hợp se lạnh • Giải khát.
3863;Đá xay;Cà phê dừa đá xay;M;50;50;Lạnh;;Sữa yến mạch;45000;360;Thấp;TRUE;TRUE;Tối;Se lạnh;Tập trung;Đông;;4.44;10/11/2025 12:26;Cà phê dừa đá xay, size M, 50% đường, 50% đá. Phù hợp se lạnh • Tập trung.
3864;Trà trái cây;Trà kiwi tươi;M;50;50;Nóng;Thạch đào;Sữa yến mạch;33000;155;Trung bình;TRUE;TRUE;Sáng;Se lạnh;Năng lượng;Xuân;trái_cây;4.53;10/11/2025 12:26;Trà kiwi tươi, size M, 50% đường, 50% đá. Phù hợp se lạnh • Năng lượng.
3865;Soda;Soda táo;M;70;50;Lạnh;Thạch nha đam, Hạnh nhân lát;Sữa tươi;37000;245;Thấp;FALSE;FALSE;Sáng;Se lạnh;Giải khát;Xuân;trái_cây;4.77;10/11/2025 12:26;Soda táo, size M, 70% đường, 50% đá. Phù hợp se lạnh • Giải khát.
3866;Đá xay;Socola đá xay;M;0;0;Lạnh;Pudding trứng, Thạch phô mai;Không sữa;48000;332;Thấp;FALSE;FALSE;Chiều;Mưa;Giải khát;Đông;;4.88;10/11/2025 12:26;Socola đá xay, size M, 0% đường, 0% đá. Phù hợp mưa • Giải khát.
3867;Cà phê;Cold brew;L;100;70;Lạnh;;Sữa không lactose;38000;120;Cao;FALSE;TRUE;Trưa;Bình thường;Tập trung;Thu;cafein_cao;3.66;10/11/2025 12:26;Cold brew, size L, 100% đường, 70% đá. Phù hợp bình thường • Tập trung.
3868;Sữa chua;Sữa chua xoài;S;70;100;Lạnh;Dừa khô, Trân châu đen;Sữa tươi;36000;386;Thấp;FALSE;FALSE;Sáng;Bình thường;Tập trung;Hạ;trái_cây;3.66;10/11/2025 12:26;Sữa chua xoài, size S, 70% đường, 100% đá. Phù hợp bình thường • Tập trung.
3869;Trà sữa;Trà xanh kem cheese kem trứng;S;100;50;Lạnh;;Sữa không lactose;38000;390;Trung bình;FALSE;TRUE;Tối;Nắng nóng;Thư giãn;Xuân;kem_cheese;4.49;10/11/2025 12:26;Trà xanh kem cheese kem trứng, size S, 100% đường, 50% đá. Phù hợp nắng nóng • Thư giãn.
3870;Đá xay;Xoài đá xay;L;30;100;Lạnh;Bánh flan, Trân châu đen;Sữa tươi;56000;478;Thấp;FALSE;FALSE;Chiều;Nắng nóng;Tập trung;Xuân;trái_cây;4.59;10/11/2025 12:26;Xoài đá xay, size L, 30% đường, 100% đá. Phù hợp nắng nóng • Tập trung.
3871;Trà trái cây;Trà cam bưởi;M;30;50;Nóng;Bánh flan;Sữa tươi;33000;158;Trung bình;FALSE;FALSE;Chiều;Mưa;Thư giãn;Đông;trái_cây;4.58;10/11/2025 12:26;Trà cam bưởi, size M, 30% đường, 50% đá. Phù hợp mưa • Thư giãn.
3872;Trà trái cây;Trà sen vàng;M;100;0;Nóng;Trân châu đen;Không sữa;30000;165;Thấp;TRUE;TRUE;Tối;Nắng nóng;Giải khát;Xuân;trái_cây;4.58;10/11/2025 12:26;Trà sen vàng, size M, 100% đường, 0% đá. Phù hợp nắng nóng • Giải khát.
3873;Trà sữa;Trà sữa thanh long kem cheese;S;100;100;Nóng;Pudding trứng, Trân châu sợi;Sữa tươi;44000;507;Trung bình;FALSE;FALSE;Sáng;Se lạnh;Tập trung;Hạ;kem_cheese, trái_cây;3.61;10/11/2025 12:26;Trà sữa thanh long kem cheese, size S, 100% đường, 100% đá. Phù hợp se lạnh • Tập trung.
3874;Sữa chua;Sữa chua nha đam;L;0;0;Nóng;Thạch nha đam, Bánh flan;Sữa yến mạch;46000;257;Thấp;FALSE;FALSE;Sáng;Nắng nóng;Giải khát;Xuân;;3.96;10/11/2025 12:26;Sữa chua nha đam, size L, 0% đường, 0% đá. Phù hợp nắng nóng • Giải khát.
3875;Sữa chua;Sữa chua việt quất;M;50;100;Nóng;;Sữa tươi;35000;275;Thấp;FALSE;FALSE;Chiều;Nắng nóng;Tập trung;Hạ;;3.87;10/11/2025 12:26;Sữa chua việt quất, size M, 50% đường, 100% đá. Phù hợp nắng nóng • Tập trung.
3876;Sữa chua;Sữa chua nha đam;M;100;30;Nóng;Thạch phô mai, Pudding trứng;Sữa đậu nành;41000;386;Thấp;FALSE;FALSE;Tối;Bình thường;Tập trung;Thu;;3.87;10/11/2025 12:26;Sữa chua nha đam, size M, 100% đường, 30% đá. Phù hợp bình thường • Tập trung.
3877;Soda;Soda dâu;L;100;50;Lạnh;Bánh flan;Sữa yến mạch;39000;217;Thấp;FALSE;FALSE;Tối;Nắng nóng;Năng lượng;Đông;trái_cây;4.41;10/11/2025 12:26;Soda dâu, size L, 100% đường, 50% đá. Phù hợp nắng nóng • Năng lượng.
3878;Soda;Soda chanh;S;70;0;Lạnh;Trân châu hoàng kim;Không sữa;26000;173;Thấp;TRUE;TRUE;Trưa;Se lạnh;Thư giãn;Hạ;trái_cây;4.0;10/11/2025 12:26;Soda chanh, size S, 70% đường, 0% đá. Phù hợp se lạnh • Thư giãn.
3879;Trà trái cây;Trà dâu lạnh;S;50;0;Nóng;Trân châu hoàng kim, Sương sáo;Sữa yến mạch;31000;175;Trung bình;TRUE;TRUE;Tối;Mưa;Tập trung;Thu;trái_cây;4.4;10/11/2025 12:26;Trà dâu lạnh, size S, 50% đường, 0% đá. Phù hợp mưa • Tập trung.
3880;Sữa chua;Sữa chua nha đam;S;0;0;Nóng;;Không sữa;27000;176;Thấp;TRUE;TRUE;Sáng;Se lạnh;Năng lượng;Xuân;;4.34;10/11/2025 12:26;Sữa chua nha đam, size S, 0% đường, 0% đá. Phù hợp se lạnh • Năng lượng.
3881;Soda;Soda táo;M;100;50;Lạnh;;Sữa tươi;31000;210;Thấp;FALSE;FALSE;Trưa;Bình thường;Giải khát;Đông;trái_cây;3.86;10/11/2025 12:26;Soda táo, size M, 100% đường, 50% đá. Phù hợp bình thường • Giải khát.
3882;Trà sữa;Trà đen kem cheese;M;50;0;Lạnh;Bánh flan;Sữa yến mạch;46000;336;Thấp;FALSE;FALSE;Sáng;Nắng nóng;Tập trung;Đông;kem_cheese;3.77;10/11/2025 12:26;Trà đen kem cheese, size M, 50% đường, 0% đá. Phù hợp nắng nóng • Tập trung.
3883;Trà trái cây;Trà tắc mật ong;M;70;50;Nóng;Bánh flan, Sương sáo;Không sữa;33000;168;Thấp;FALSE;FALSE;Tối;Se lạnh;Năng lượng;Xuân;trái_cây;4.89;10/11/2025 12:26;Trà tắc mật ong, size M, 70% đường, 50% đá. Phù hợp se lạnh • Năng lượng.
3884;Sữa chua;Sữa chua việt quất;M;30;70;Lạnh;Thạch đào, Thạch nha đam;Sữa yến mạch;41000;296;Thấp;TRUE;TRUE;Chiều;Mưa;Tập trung;Thu;;4.33;10/11/2025 12:26;Sữa chua việt quất, size M, 30% đường, 70% đá. Phù hợp mưa • Tập trung.
3885;Trà sữa;Trà sữa vải nướng;S;0;70;Nóng;Dừa khô;Sữa tươi;35000;299;Thấp;FALSE;FALSE;Trưa;Mưa;Tập trung;Đông;trái_cây;4.11;10/11/2025 12:26;Trà sữa vải nướng, size S, 0% đường, 70% đá. Phù hợp mưa • Tập trung.
3886;Trà trái cây;Trà nhãn sen;M;30;0;Nóng;;Sữa yến mạch;30000;124;Thấp;TRUE;TRUE;Tối;Se lạnh;Tập trung;Xuân;trái_cây;3.49;10/11/2025 12:26;Trà nhãn sen, size M, 30% đường, 0% đá. Phù hợp se lạnh • Tập trung.
3887;Đá xay;Matcha đá xay;S;0;70;Lạnh;Sương sáo;Không sữa;40000;294;Trung bình;TRUE;TRUE;Sáng;Se lạnh;Thư giãn;Xuân;matcha;4.21;10/11/2025 12:26;Matcha đá xay, size S, 0% đường, 70% đá. Phù hợp se lạnh • Thư giãn.
3888;Cà phê;Cà phê muối;L;50;100;Nóng;;Sữa không lactose;38000;100;Cao;FALSE;TRUE;Trưa;Mưa;Tập trung;Thu;cafein_cao;4.7;10/11/2025 12:26;Cà phê muối, size L, 50% đường, 100% đá. Phù hợp mưa • Tập trung.
3889;Soda;Soda chanh;M;50;50;Lạnh;Thạch đào, Thạch nha đam;Sữa đậu nành;37000;204;Thấp;TRUE;TRUE;Sáng;Mưa;Giải khát;Xuân;trái_cây;3.41;10/11/2025 12:26;Soda chanh, size M, 50% đường, 50% đá. Phù hợp mưa • Giải khát.
3890;Soda;Soda táo;L;70;30;Lạnh;;Không sữa;33000;151;Thấp;TRUE;TRUE;Tối;Nắng nóng;Thư giãn;Xuân;trái_cây;4.14;10/11/2025 12:26;Soda táo, size L, 70% đường, 30% đá. Phù hợp nắng nóng • Thư giãn.
3891;Sữa chua;Sữa chua việt quất;M;70;30;Lạnh;Pudding trứng, Sương sáo;Sữa yến mạch;41000;347;Thấp;FALSE;TRUE;Sáng;Nắng nóng;Tập trung;Hạ;;4.51;10/11/2025 12:26;Sữa chua việt quất, size M, 70% đường, 30% đá. Phù hợp nắng nóng • Tập trung.
3892;Đá xay;Cà phê dừa đá xay;S;50;0;Lạnh;Hạnh nhân lát;Sữa yến mạch;43000;413;Thấp;TRUE;TRUE;Chiều;Mưa;Năng lượng;Đông;;4.1;10/11/2025 12:26;Cà phê dừa đá xay, size S, 50% đường, 0% đá. Phù hợp mưa • Năng lượng.
3893;Soda;Soda việt quất;S;30;50;Lạnh;Kem cheese;Sữa yến mạch;35000;166;Thấp;FALSE;FALSE;Tối;Nắng nóng;Thư giãn;Thu;;3.78;10/11/2025 12:26;Soda việt quất, size S, 30% đường, 50% đá. Phù hợp nắng nóng • Thư giãn.
3894;Cà phê;Mocha;M;70;100;Nóng;;Sữa hạnh nhân;33000;97;Cao;TRUE;TRUE;Sáng;Se lạnh;Tập trung;Xuân;cafein_cao;4.88;10/11/2025 12:26;Mocha, size M, 70% đường, 100% đá. Phù hợp se lạnh • Tập trung.
3895;Soda;Soda táo;M;100;0;Lạnh;;Sữa yến mạch;31000;189;Thấp;TRUE;TRUE;Chiều;Bình thường;Thư giãn;Thu;trái_cây;3.62;10/11/2025 12:26;Soda táo, size M, 100% đường, 0% đá. Phù hợp bình thường • Thư giãn.
3896;Trà sữa;Trà sữa ổi hồng kem cheese;L;70;30;Lạnh;Kem cheese;Sữa hạnh nhân;51000;363;Trung bình;FALSE;FALSE;Tối;Se lạnh;Thư giãn;Thu;kem_cheese, trái_cây;4.37;10/11/2025 12:26;Trà sữa ổi hồng kem cheese, size L, 70% đường, 30% đá. Phù hợp se lạnh • Thư giãn.
3897;Trà trái cây;Trà chanh tươi;S;50;70;Nóng;;Sữa yến mạch;25000;135;Thấp;TRUE;TRUE;Sáng;Mưa;Năng lượng;Thu;trái_cây;4.54;10/11/2025 12:26;Trà chanh tươi, size S, 50% đường, 70% đá. Phù hợp mưa • Năng lượng.
3898;Đá xay;Cà phê dừa đá xay;M;70;30;Lạnh;;Sữa đậu nành;45000;388;Thấp;TRUE;TRUE;Sáng;Nắng nóng;Thư giãn;Hạ;;4.09;10/11/2025 12:26;Cà phê dừa đá xay, size M, 70% đường, 30% đá. Phù hợp nắng nóng • Thư giãn.
